MONTHS,地区,城市/乡村,是否上网捆绑,QQ接入号,用户群类型,话单张数,用户数,自然时长（分钟）,记费次数,市话费（元）
0801,渝北局,城市,未捆绑,118318,固定电话          ,60,30,235,264,26.40
0801,渝北局,城市,未捆绑,118318,后付费包月小灵通  ,939,43,7920,8018,801.80
0801,渝北局,城市,未捆绑,118318,后付费非包月小灵通,60,22,214,235,23.50
0801,渝北局,城市,未捆绑,118318,预付费包月小灵通  ,1116,83,9967,10333,9.21
0801,渝北局,城市,未捆绑,118318,预付费非包月小灵通,130,12,3385,3405,8.23
0801,渝北局,城市,未捆绑,96501,固定电话          ,7,3,7,14,1.40
0801,渝北局,城市,未捆绑,96501,后付费非包月小灵通,4,1,3,8,0.80
0801,渝北局,城市,未捆绑,966118,固定电话          ,508,255,1571,2163,217.98
0801,渝北局,城市,未捆绑,966118,后付费包月小灵通  ,412,42,5667,5661,566.10
0801,渝北局,城市,未捆绑,966118,后付费非包月小灵通,208,27,2872,2836,284.05
0801,渝北局,城市,未捆绑,966118,预付费包月小灵通  ,1443,78,16330,16532,10.98
0801,渝北局,城市,未捆绑,966118,预付费非包月小灵通,20,3,422,425,4.26
0801,渝北局,乡村,未捆绑,118318,固定电话          ,54,13,131,173,17.30
0801,渝北局,乡村,未捆绑,118318,后付费包月小灵通  ,58,3,907,943,0.00
0801,渝北局,乡村,未捆绑,118318,预付费包月小灵通  ,21938,1104,206303,213796,102.66
0801,渝北局,乡村,未捆绑,118318,预付费非包月小灵通,281,53,1849,1992,6.27
0801,渝北局,乡村,未捆绑,96501,固定电话          ,10,2,11,20,2.00
0801,渝北局,乡村,未捆绑,966118,固定电话          ,110,67,195,350,37.70
0801,渝北局,乡村,未捆绑,966118,后付费包月小灵通  ,5,3,11,15,0.00
0801,渝北局,乡村,未捆绑,966118,预付费包月小灵通  ,23617,1169,277932,281619,77.81
0801,渝北局,乡村,未捆绑,966118,预付费非包月小灵通,308,36,3036,3119,14.90
0801,璧山局,城市,未捆绑,118318,固定电话          ,6,6,17,20,2.00
0801,璧山局,城市,未捆绑,118318,后付费包月小灵通  ,2634,126,20375,21262,2126.20
0801,璧山局,城市,未捆绑,118318,后付费非包月小灵通,361,29,995,1319,131.90
0801,璧山局,城市,未捆绑,118318,预付费非包月小灵通,1,1,1,2,0.20
0801,璧山局,城市,未捆绑,96501,固定电话          ,18,5,8,36,3.60
0801,璧山局,城市,未捆绑,966118,固定电话          ,244,135,633,943,94.30
0801,璧山局,城市,未捆绑,966118,后付费包月小灵通  ,1055,67,14714,14782,1478.20
0801,璧山局,城市,未捆绑,966118,后付费非包月小灵通,108,15,1748,1752,175.20
0801,璧山局,城市,未捆绑,966118,预付费包月小灵通  ,5,1,75,76,0.00
0801,璧山局,乡村,未捆绑,118318,固定电话          ,167,9,401,464,46.40
0801,璧山局,乡村,未捆绑,118318,后付费包月小灵通  ,5,2,44,42,4.20
0801,璧山局,乡村,未捆绑,118318,后付费非包月小灵通,3,2,4,6,0.60
0801,璧山局,乡村,未捆绑,118318,预付费包月小灵通  ,455,15,4089,4263,0.00
0801,璧山局,乡村,未捆绑,118318,预付费非包月小灵通,73,16,500,525,35.38
0801,璧山局,乡村,未捆绑,96501,固定电话          ,13,4,6,26,2.60
0801,璧山局,乡村,未捆绑,966118,固定电话          ,499,247,1147,1778,177.80
0801,璧山局,乡村,未捆绑,966118,后付费非包月小灵通,2,1,16,15,1.50
0801,璧山局,乡村,未捆绑,966118,预付费包月小灵通  ,38,9,329,345,0.00
0801,璧山局,乡村,未捆绑,966118,预付费非包月小灵通,9,4,40,38,0.29
0801,江津局,城市,未捆绑,118318,固定电话          ,23,5,87,93,9.50
0801,江津局,城市,未捆绑,118318,后付费包月小灵通  ,42,7,237,262,26.20
0801,江津局,城市,未捆绑,118318,后付费非包月小灵通,209,7,1663,1746,174.60
0801,江津局,城市,未捆绑,96501,固定电话          ,11,2,4,22,2.20
0801,江津局,城市,未捆绑,966118,固定电话          ,241,144,1213,1499,151.70
0801,江津局,城市,未捆绑,966118,后付费包月小灵通  ,4,4,13,15,1.50
0801,江津局,城市,未捆绑,966118,后付费非包月小灵通,27,7,321,323,32.30
0801,江津局,乡村,未捆绑,118318,固定电话          ,64,22,205,242,24.20
0801,江津局,乡村,未捆绑,118318,预付费包月小灵通  ,26,2,84,107,0.20
0801,江津局,乡村,未捆绑,118318,预付费非包月小灵通,9,1,45,46,0.00
0801,江津局,乡村,未捆绑,96501,固定电话          ,36,8,17,72,7.20
0801,江津局,乡村,未捆绑,966118,固定电话          ,1002,481,3850,4750,493.90
0801,江津局,乡村,未捆绑,966118,预付费非包月小灵通,4,1,6,8,0.78
0801,合川局,城市,未捆绑,118318,固定电话          ,110,15,1044,1059,106.50
0801,合川局,城市,未捆绑,118318,后付费包月小灵通  ,9,3,44,47,4.70
0801,合川局,城市,未捆绑,118318,后付费非包月小灵通,20,2,228,232,23.20
0801,合川局,城市,未捆绑,118318,预付费非包月小灵通,1,1,0,2,0.20
0801,合川局,城市,未捆绑,96501,固定电话          ,15,4,6,30,3.00
0801,合川局,城市,未捆绑,96501,后付费非包月小灵通,3,1,1,6,0.60
0801,合川局,城市,未捆绑,966118,固定电话          ,346,147,766,1167,119.40
0801,合川局,城市,未捆绑,966118,后付费非包月小灵通,14,6,108,113,11.55
0801,合川局,乡村,未捆绑,118318,固定电话          ,337,53,1796,1932,194.30
0801,合川局,乡村,未捆绑,118318,预付费包月小灵通  ,352,8,5492,5518,0.00
0801,合川局,乡村,未捆绑,118318,预付费非包月小灵通,118,9,1007,1023,5.88
0801,合川局,乡村,未捆绑,96501,固定电话          ,17,5,7,34,3.40
0801,合川局,乡村,未捆绑,966118,固定电话          ,338,110,1478,1659,167.70
0801,合川局,乡村,未捆绑,966118,预付费包月小灵通  ,51,6,537,533,0.00
0801,合川局,乡村,未捆绑,966118,预付费非包月小灵通,18,2,56,63,0.20
0801,北碚局,城市,未捆绑,118318,固定电话          ,112,23,853,897,89.70
0801,北碚局,城市,未捆绑,118318,后付费包月小灵通  ,601,57,6304,6402,637.90
0801,北碚局,城市,未捆绑,118318,后付费非包月小灵通,1182,81,8559,9026,902.60
0801,北碚局,城市,未捆绑,118318,卡式电话          ,1,1,1,2,0.09
0801,北碚局,城市,未捆绑,118318,预付费包月小灵通  ,3480,146,31035,32257,0.98
0801,北碚局,城市,未捆绑,118318,预付费非包月小灵通,145,6,886,917,2.99
0801,北碚局,城市,未捆绑,96501,固定电话          ,4,2,2,8,0.80
0801,北碚局,城市,未捆绑,96501,后付费包月小灵通  ,7,1,4,14,1.40
0801,北碚局,城市,未捆绑,96501,后付费非包月小灵通,1,1,0,2,0.20
0801,北碚局,城市,未捆绑,966118,固定电话          ,228,79,1399,1582,132.70
0801,北碚局,城市,未捆绑,966118,后付费包月小灵通  ,1089,100,12151,12189,1218.90
0801,北碚局,城市,未捆绑,966118,后付费非包月小灵通,1393,147,19080,19113,1907.70
0801,北碚局,城市,未捆绑,966118,预付费包月小灵通  ,2792,146,36939,37210,7.06
0801,北碚局,城市,未捆绑,966118,预付费非包月小灵通,43,2,331,341,0.00
0801,北碚局,乡村,未捆绑,118318,固定电话          ,280,16,870,1043,103.70
0801,北碚局,乡村,未捆绑,118318,后付费包月小灵通  ,44,4,1128,1135,78.40
0801,北碚局,乡村,未捆绑,118318,后付费非包月小灵通,102,3,999,984,98.40
0801,北碚局,乡村,未捆绑,118318,预付费包月小灵通  ,10911,578,105350,108110,4.21
0801,北碚局,乡村,未捆绑,118318,预付费非包月小灵通,712,51,5677,5947,24.50
0801,北碚局,乡村,未捆绑,966118,固定电话          ,193,71,883,1033,103.30
0801,北碚局,乡村,未捆绑,966118,后付费包月小灵通  ,3,2,1,6,0.60
0801,北碚局,乡村,未捆绑,966118,后付费非包月小灵通,57,7,1139,1134,113.20
0801,北碚局,乡村,未捆绑,966118,预付费包月小灵通  ,12858,627,141378,143808,22.54
0801,北碚局,乡村,未捆绑,966118,预付费非包月小灵通,385,35,5228,5242,0.78
0801,巴南局,城市,未捆绑,118318,固定电话          ,234,43,3807,3800,380.00
0801,巴南局,城市,未捆绑,118318,后付费包月小灵通  ,254,27,1687,1790,120.40
0801,巴南局,城市,未捆绑,118318,后付费非包月小灵通,241,22,1285,1317,131.30
0801,巴南局,城市,未捆绑,118318,预付费包月小灵通  ,5015,214,45440,47191,11.07
0801,巴南局,城市,未捆绑,118318,预付费非包月小灵通,57,10,128,165,4.17
0801,巴南局,城市,未捆绑,96501,固定电话          ,24,9,19,48,4.80
0801,巴南局,城市,未捆绑,966118,固定电话          ,1526,636,5647,7340,734.10
0801,巴南局,城市,未捆绑,966118,后付费包月小灵通  ,117,14,1460,1488,69.00
0801,巴南局,城市,未捆绑,966118,后付费非包月小灵通,278,20,3457,3467,376.45
0801,巴南局,城市,未捆绑,966118,预付费包月小灵通  ,5238,205,46848,48437,8.43
0801,巴南局,城市,未捆绑,966118,预付费非包月小灵通,1,1,0,2,0.20
0801,巴南局,乡村,未捆绑,118318,固定电话          ,77,11,260,312,31.20
0801,巴南局,乡村,未捆绑,118318,后付费包月小灵通  ,1,1,8,8,0.80
0801,巴南局,乡村,未捆绑,118318,卡式电话          ,1,1,1,2,0.17
0801,巴南局,乡村,未捆绑,118318,预付费包月小灵通  ,3959,236,36010,37353,9.60
0801,巴南局,乡村,未捆绑,118318,预付费非包月小灵通,214,26,2479,2541,22.49
0801,巴南局,乡村,未捆绑,96501,固定电话          ,15,5,12,30,3.00
0801,巴南局,乡村,未捆绑,966118,固定电话          ,521,246,1630,2198,221.80
0801,巴南局,乡村,未捆绑,966118,后付费包月小灵通  ,1,1,5,6,0.00
0801,巴南局,乡村,未捆绑,966118,预付费包月小灵通  ,5476,268,66620,67766,7.30
0801,巴南局,乡村,未捆绑,966118,预付费非包月小灵通,118,23,1353,1384,4.95
0801,永川局,城市,未捆绑,118318,固定电话          ,27,13,66,91,4.20
0801,永川局,城市,未捆绑,118318,后付费包月小灵通  ,111,16,642,688,68.80
0801,永川局,城市,未捆绑,118318,后付费非包月小灵通,149,26,808,841,84.10
0801,永川局,城市,未捆绑,118318,预付费包月小灵通  ,98,1,376,433,0.00
0801,永川局,城市,未捆绑,118318,预付费非包月小灵通,1,1,1,2,0.29
0801,永川局,城市,未捆绑,96501,固定电话          ,21,7,9,42,4.20
0801,永川局,城市,未捆绑,966118,固定电话          ,2545,425,20532,21288,2119.10
0801,永川局,城市,未捆绑,966118,后付费包月小灵通  ,103,7,1275,1277,127.70
0801,永川局,城市,未捆绑,966118,后付费非包月小灵通,144,12,1543,1579,157.90
0801,永川局,城市,未捆绑,966118,预付费包月小灵通  ,3,1,3,6,0.00
0801,永川局,城市,未捆绑,966118,预付费非包月小灵通,1,1,0,2,0.29
0801,永川局,乡村,未捆绑,118318,固定电话          ,44,18,136,170,16.50
0801,永川局,乡村,未捆绑,118318,预付费包月小灵通  ,70,1,543,581,0.00
0801,永川局,乡村,未捆绑,96501,固定电话          ,2,1,0,4,0.40
0801,永川局,乡村,未捆绑,966118,固定电话          ,2634,1016,8505,11178,1117.80
0801,永川局,乡村,未捆绑,966118,预付费非包月小灵通,2,2,2,4,0.20
0801,万州局,城市,未捆绑,118318,固定电话          ,179,13,2830,2853,285.30
0801,万州局,城市,未捆绑,118318,后付费非包月小灵通,96,28,472,516,51.70
0801,万州局,城市,未捆绑,96501,固定电话          ,41,11,42,82,8.20
0801,万州局,城市,未捆绑,96501,后付费非包月小灵通,7,2,9,14,1.40
0801,万州局,城市,未捆绑,966118,固定电话          ,145,45,870,949,94.70
0801,万州局,城市,未捆绑,966118,后付费非包月小灵通,43,11,143,167,16.70
0801,万州局,城市,未捆绑,966118,预付费非包月小灵通,2,1,0,4,0.39
0801,万州局,乡村,未捆绑,118318,固定电话          ,28,13,114,127,12.70
0801,万州局,乡村,未捆绑,118318,预付费非包月小灵通,24,8,56,74,7.25
0801,万州局,乡村,未捆绑,96501,固定电话          ,17,5,13,34,3.40
0801,万州局,乡村,未捆绑,966118,固定电话          ,898,190,3590,4142,414.20
0801,万州局,乡村,未捆绑,966118,卡式电话          ,1,1,0,2,0.09
0801,万州局,乡村,未捆绑,966118,预付费包月小灵通  ,25,2,511,510,1.37
0801,万州局,乡村,未捆绑,966118,预付费非包月小灵通,8,6,10,20,1.96
0801,开县局,城市,未捆绑,118318,固定电话          ,4,2,15,21,2.10
0801,开县局,城市,未捆绑,96501,固定电话          ,17,4,17,34,3.40
0801,开县局,城市,未捆绑,96501,后付费非包月小灵通,7,2,6,14,1.40
0801,开县局,城市,未捆绑,966118,固定电话          ,1438,815,2818,4781,478.10
0801,开县局,城市,未捆绑,966118,后付费非包月小灵通,5,1,11,12,1.20
0801,开县局,乡村,未捆绑,118318,固定电话          ,73,18,664,703,69.90
0801,开县局,乡村,未捆绑,118318,预付费包月小灵通  ,1,1,3,3,0.00
0801,开县局,乡村,未捆绑,118318,预付费非包月小灵通,1,1,2,2,0.00
0801,开县局,乡村,未捆绑,96501,固定电话          ,28,7,23,56,5.60
0801,开县局,乡村,未捆绑,966118,固定电话          ,2347,810,10300,12481,1248.10
0801,开县局,乡村,未捆绑,966118,卡式电话          ,2,1,2,4,0.26
0801,开县局,乡村,未捆绑,966118,预付费包月小灵通  ,6,1,50,51,2.55
0801,涪陵局,城市,未捆绑,118318,固定电话          ,139,15,2508,2510,251.00
0801,涪陵局,城市,未捆绑,118318,后付费包月小灵通  ,114,12,770,770,77.00
0801,涪陵局,城市,未捆绑,118318,后付费非包月小灵通,69,16,483,507,50.70
0801,涪陵局,城市,未捆绑,118318,预付费非包月小灵通,10,3,52,54,5.29
0801,涪陵局,城市,未捆绑,96501,固定电话          ,46,13,54,95,9.50
0801,涪陵局,城市,未捆绑,96501,后付费非包月小灵通,8,2,7,16,1.60
0801,涪陵局,城市,未捆绑,966118,固定电话          ,234,67,2809,2926,292.40
0801,涪陵局,城市,未捆绑,966118,后付费包月小灵通  ,210,12,2888,2852,285.20
0801,涪陵局,城市,未捆绑,966118,后付费非包月小灵通,40,8,205,205,20.50
0801,涪陵局,城市,未捆绑,966118,卡式电话          ,2,2,8,10,0.51
0801,涪陵局,乡村,未捆绑,118318,固定电话          ,43,9,253,277,27.70
0801,涪陵局,乡村,未捆绑,118318,后付费非包月小灵通,4,1,16,15,1.50
0801,涪陵局,乡村,未捆绑,118318,预付费非包月小灵通,39,3,503,497,0.00
0801,涪陵局,乡村,未捆绑,96501,固定电话          ,17,6,19,35,3.50
0801,涪陵局,乡村,未捆绑,966118,固定电话          ,498,165,3406,3700,370.40
0801,涪陵局,乡村,未捆绑,966118,后付费非包月小灵通,2,1,6,6,0.60
0801,涪陵局,乡村,未捆绑,966118,预付费非包月小灵通,19,4,321,319,0.00
0801,石柱局,城市,未捆绑,118318,固定电话          ,36,3,301,313,31.30
0801,石柱局,城市,未捆绑,118318,后付费包月小灵通  ,26,2,106,112,11.20
0801,石柱局,城市,未捆绑,118318,后付费非包月小灵通,17,6,20,13,3.00
0801,石柱局,城市,未捆绑,118318,预付费非包月小灵通,19,4,37,58,5.10
0801,石柱局,城市,未捆绑,96501,固定电话          ,28,6,31,57,5.70
0801,石柱局,城市,未捆绑,966118,固定电话          ,62,28,87,150,22.10
0801,石柱局,城市,未捆绑,966118,后付费非包月小灵通,1,1,0,0,0.10
0801,石柱局,城市,未捆绑,966118,预付费包月小灵通  ,1,1,2,2,0.00
0801,石柱局,乡村,未捆绑,118318,固定电话          ,6,4,8,13,1.30
0801,石柱局,乡村,未捆绑,118318,预付费包月小灵通  ,2,1,0,4,0.00
0801,石柱局,乡村,未捆绑,118318,预付费非包月小灵通,18,10,30,42,3.92
0801,石柱局,乡村,未捆绑,11896555,卡式电话          ,1,1,0,2,0.17
0801,石柱局,乡村,未捆绑,966118,固定电话          ,831,181,1977,2856,285.60
0801,石柱局,乡村,未捆绑,966118,预付费非包月小灵通,4,3,1,8,0.39
0801,长寿局,城市,未捆绑,118318,固定电话          ,23,8,102,111,11.10
0801,长寿局,城市,未捆绑,118318,后付费包月小灵通  ,315,25,1540,1682,168.20
0801,长寿局,城市,未捆绑,118318,后付费非包月小灵通,49,10,264,287,24.80
0801,长寿局,城市,未捆绑,96501,固定电话          ,16,5,6,32,3.20
0801,长寿局,城市,未捆绑,966118,固定电话          ,306,106,608,973,97.30
0801,长寿局,城市,未捆绑,966118,后付费包月小灵通  ,64,14,1134,1130,113.00
0801,长寿局,城市,未捆绑,966118,后付费非包月小灵通,31,3,792,790,79.00
0801,长寿局,乡村,未捆绑,118318,固定电话          ,147,34,579,696,69.60
0801,长寿局,乡村,未捆绑,118318,卡式电话          ,2,1,39,39,3.51
0801,长寿局,乡村,未捆绑,118318,预付费包月小灵通  ,141,4,2535,2549,0.00
0801,长寿局,乡村,未捆绑,96501,固定电话          ,8,3,1,16,1.60
0801,长寿局,乡村,未捆绑,966118,固定电话          ,753,206,3255,3637,363.70
0801,长寿局,乡村,未捆绑,966118,卡式电话          ,3,2,4,6,0.52
0801,长寿局,乡村,未捆绑,966118,预付费包月小灵通  ,3,1,3,6,0.00
0801,长寿局,乡村,未捆绑,966118,预付费非包月小灵通,5,1,24,24,2.65
0801,大足局,城市,未捆绑,118318,固定电话          ,11,6,45,46,4.60
0801,大足局,城市,未捆绑,118318,后付费包月小灵通  ,27,5,106,120,12.00
0801,大足局,城市,未捆绑,96501,固定电话          ,30,7,14,60,6.00
0801,大足局,城市,未捆绑,96501,后付费非包月小灵通,3,1,1,6,0.60
0801,大足局,城市,未捆绑,966118,固定电话          ,219,101,571,831,82.90
0801,大足局,城市,未捆绑,966118,后付费包月小灵通  ,3,2,3,6,0.60
0801,大足局,乡村,未捆绑,118318,固定电话          ,6,6,4,12,1.20
0801,大足局,乡村,未捆绑,118318,预付费包月小灵通  ,18,2,69,73,0.00
0801,大足局,乡村,未捆绑,966118,固定电话          ,633,322,1233,2053,205.30
0801,大足局,乡村,未捆绑,966118,预付费包月小灵通  ,44,1,1016,1017,0.00
0801,双桥局,城市,未捆绑,118318,固定电话          ,103,10,1093,1127,112.10
0801,双桥局,城市,未捆绑,118318,后付费包月小灵通  ,1052,29,6890,7492,749.20
0801,双桥局,城市,未捆绑,118318,后付费非包月小灵通,573,16,2250,2648,264.80
0801,双桥局,城市,未捆绑,96501,固定电话          ,13,4,5,26,2.60
0801,双桥局,城市,未捆绑,966118,固定电话          ,93,18,691,772,71.50
0801,双桥局,城市,未捆绑,966118,后付费包月小灵通  ,196,10,3182,3161,316.10
0801,双桥局,城市,未捆绑,966118,后付费非包月小灵通,112,5,1248,1237,123.70
0801,潼南局,城市,未捆绑,118318,固定电话          ,71,1,521,510,51.00
0801,潼南局,城市,未捆绑,118318,后付费包月小灵通  ,7,5,5,14,1.40
0801,潼南局,城市,未捆绑,118318,后付费非包月小灵通,4,2,10,12,1.20
0801,潼南局,城市,未捆绑,96501,固定电话          ,22,5,9,44,4.40
0801,潼南局,城市,未捆绑,96501,后付费包月小灵通  ,9,2,3,18,1.80
0801,潼南局,城市,未捆绑,966118,固定电话          ,190,97,749,937,92.70
0801,潼南局,城市,未捆绑,966118,后付费包月小灵通  ,44,10,408,411,41.10
0801,潼南局,城市,未捆绑,966118,后付费非包月小灵通,13,2,57,66,9.80
0801,潼南局,乡村,未捆绑,118318,固定电话          ,22,10,35,58,5.80
0801,潼南局,乡村,未捆绑,118318,预付费包月小灵通  ,8,2,88,93,0.00
0801,潼南局,乡村,未捆绑,96501,固定电话          ,25,6,12,50,5.00
0801,潼南局,乡村,未捆绑,966118,固定电话          ,1039,422,3419,4617,461.70
0801,潼南局,乡村,未捆绑,966118,卡式电话          ,1,1,4,4,0.43
0801,潼南局,乡村,未捆绑,966118,预付费包月小灵通  ,49,5,347,360,0.00
0801,荣昌局,城市,未捆绑,118318,固定电话          ,97,10,363,396,39.60
0801,荣昌局,城市,未捆绑,118318,后付费包月小灵通  ,239,41,1140,1268,126.80
0801,荣昌局,城市,未捆绑,118318,后付费非包月小灵通,2103,110,15457,16139,1613.90
0801,荣昌局,城市,未捆绑,96501,固定电话          ,4,2,2,8,0.80
0801,荣昌局,城市,未捆绑,96501,后付费非包月小灵通,6,1,4,12,1.20
0801,荣昌局,城市,未捆绑,966118,固定电话          ,100,42,233,333,33.80
0801,荣昌局,城市,未捆绑,966118,后付费包月小灵通  ,116,15,1775,1771,177.10
0801,荣昌局,城市,未捆绑,966118,后付费非包月小灵通,582,54,8909,8949,894.90
0801,荣昌局,城市,未捆绑,966118,卡式电话          ,4,2,8,9,0.86
0801,荣昌局,乡村,未捆绑,118318,固定电话          ,90,30,220,271,27.40
0801,荣昌局,乡村,未捆绑,118318,预付费包月小灵通  ,49,9,258,268,0.00
0801,荣昌局,乡村,未捆绑,118318,预付费非包月小灵通,1,1,5,5,0.74
0801,荣昌局,乡村,未捆绑,96501,固定电话          ,3,1,1,6,0.60
0801,荣昌局,乡村,未捆绑,966118,固定电话          ,278,82,2117,2259,226.90
0801,荣昌局,乡村,未捆绑,966118,卡式电话          ,3,2,15,14,1.45
0801,荣昌局,乡村,未捆绑,966118,预付费包月小灵通  ,14,4,150,153,0.59
0801,巫溪局,城市,未捆绑,118318,固定电话          ,4,2,10,11,1.10
0801,巫溪局,城市,未捆绑,118318,预付费非包月小灵通,1,1,1,2,0.20
0801,巫溪局,城市,未捆绑,96501,固定电话          ,22,6,24,44,4.40
0801,巫溪局,城市,未捆绑,966118,固定电话          ,116,52,117,290,28.90
0801,巫溪局,城市,未捆绑,966118,后付费非包月小灵通,5,1,24,24,2.40
0801,巫溪局,乡村,未捆绑,118318,固定电话          ,38,1,133,154,15.40
0801,巫溪局,乡村,未捆绑,96501,固定电话          ,9,2,8,18,1.80
0801,巫溪局,乡村,未捆绑,966118,固定电话          ,765,270,1712,2655,257.70
0801,忠县局,城市,未捆绑,118318,固定电话          ,15,5,98,103,10.30
0801,忠县局,城市,未捆绑,118318,后付费非包月小灵通,4,2,5,9,0.90
0801,忠县局,城市,未捆绑,96501,固定电话          ,6,1,9,12,1.20
0801,忠县局,城市,未捆绑,96501,后付费非包月小灵通,4,1,3,8,0.80
0801,忠县局,城市,未捆绑,966118,固定电话          ,518,249,1596,2259,225.90
0801,忠县局,城市,未捆绑,966118,后付费非包月小灵通,17,3,121,120,12.00
0801,忠县局,乡村,未捆绑,118318,固定电话          ,43,10,309,335,33.50
0801,忠县局,乡村,未捆绑,118318,预付费非包月小灵通,5,2,6,10,0.98
0801,忠县局,乡村,未捆绑,96501,固定电话          ,24,6,24,48,4.80
0801,忠县局,乡村,未捆绑,966118,固定电话          ,2300,758,8322,10401,1040.10
0801,忠县局,乡村,未捆绑,966118,后付费非包月小灵通,4,1,24,23,2.30
0801,忠县局,乡村,未捆绑,966118,卡式电话          ,12,8,112,106,10.03
0801,云阳局,城市,未捆绑,118318,固定电话          ,12,5,20,31,3.10
0801,云阳局,城市,未捆绑,118318,后付费非包月小灵通,8,1,14,17,1.70
0801,云阳局,城市,未捆绑,118318,预付费非包月小灵通,14,5,26,42,5.49
0801,云阳局,城市,未捆绑,96501,固定电话          ,11,2,4,22,2.20
0801,云阳局,城市,未捆绑,96501,后付费非包月小灵通,4,2,3,8,0.80
0801,云阳局,城市,未捆绑,966118,固定电话          ,172,73,745,879,87.90
0801,云阳局,城市,未捆绑,966118,后付费非包月小灵通,32,3,222,219,21.90
0801,云阳局,城市,未捆绑,966118,卡式电话          ,3,1,7,8,0.77
0801,云阳局,城市,未捆绑,966118,预付费非包月小灵通,2,2,1,4,0.59
0801,云阳局,乡村,未捆绑,118318,固定电话          ,119,38,449,535,53.50
0801,云阳局,乡村,未捆绑,118318,预付费包月小灵通  ,5,1,11,12,0.00
0801,云阳局,乡村,未捆绑,118318,预付费非包月小灵通,4,2,0,8,0.88
0801,云阳局,乡村,未捆绑,966118,固定电话          ,4783,1754,14837,19222,1922.20
0801,云阳局,乡村,未捆绑,966118,卡式电话          ,5,1,59,60,5.24
0801,云阳局,乡村,未捆绑,966118,预付费非包月小灵通,13,1,52,56,5.49
0801,奉节局,城市,未捆绑,118318,后付费包月小灵通  ,1,1,0,2,0.20
0801,奉节局,城市,未捆绑,118318,后付费非包月小灵通,7,6,105,114,11.40
0801,奉节局,城市,未捆绑,118318,预付费非包月小灵通,6,1,5,12,1.18
0801,奉节局,城市,未捆绑,96501,固定电话          ,10,4,8,20,2.00
0801,奉节局,城市,未捆绑,96501,后付费非包月小灵通,3,1,2,6,0.60
0801,奉节局,城市,未捆绑,966118,固定电话          ,187,91,265,509,51.10
0801,奉节局,城市,未捆绑,966118,后付费包月小灵通  ,20,1,149,150,15.00
0801,奉节局,城市,未捆绑,966118,后付费非包月小灵通,23,3,83,101,10.10
0801,奉节局,乡村,未捆绑,118318,固定电话          ,8,2,6,16,1.60
0801,奉节局,乡村,未捆绑,118318,预付费非包月小灵通,16,8,68,84,8.23
0801,奉节局,乡村,未捆绑,96501,固定电话          ,8,2,10,16,1.60
0801,奉节局,乡村,未捆绑,966118,固定电话          ,1264,409,3523,4712,471.20
0801,奉节局,乡村,未捆绑,966118,预付费非包月小灵通,16,1,14,34,3.33
0801,巫山局,城市,未捆绑,118318,固定电话          ,3,2,12,11,1.10
0801,巫山局,城市,未捆绑,118318,后付费非包月小灵通,7,5,94,101,10.10
0801,巫山局,城市,未捆绑,96501,固定电话          ,13,5,11,22,1.60
0801,巫山局,城市,未捆绑,96501,后付费非包月小灵通,3,1,2,6,0.60
0801,巫山局,城市,未捆绑,966118,固定电话          ,65,51,48,144,14.10
0801,巫山局,城市,未捆绑,966118,后付费非包月小灵通,1,1,14,14,1.40
0801,巫山局,乡村,未捆绑,118318,固定电话          ,3,1,10,12,1.20
0801,巫山局,乡村,未捆绑,118318,预付费非包月小灵通,2,1,6,5,0.49
0801,巫山局,乡村,未捆绑,96501,固定电话          ,29,7,29,59,5.90
0801,巫山局,乡村,未捆绑,966118,固定电话          ,267,99,663,918,91.80
0801,城口局,城市,未捆绑,118318,固定电话          ,33,5,544,534,53.40
0801,城口局,城市,未捆绑,118318,预付费包月小灵通  ,5,1,31,29,0.00
0801,城口局,城市,未捆绑,96501,固定电话          ,12,4,13,24,2.40
0801,城口局,城市,未捆绑,966118,固定电话          ,26,14,110,133,13.30
0801,城口局,城市,未捆绑,966118,预付费包月小灵通  ,6,1,54,58,0.00
0801,城口局,乡村,未捆绑,118318,固定电话          ,8,2,64,63,6.30
0801,城口局,乡村,未捆绑,118318,预付费非包月小灵通,2,2,0,4,0.59
0801,城口局,乡村,未捆绑,96501,固定电话          ,6,1,7,12,1.20
0801,城口局,乡村,未捆绑,966118,固定电话          ,11,8,33,42,4.20
0801,丰都局,城市,未捆绑,118318,固定电话          ,20,6,140,144,14.40
0801,丰都局,城市,未捆绑,118318,后付费非包月小灵通,81,6,3218,3205,320.50
0801,丰都局,城市,未捆绑,118318,预付费非包月小灵通,2,2,7,6,0.59
0801,丰都局,城市,未捆绑,96501,固定电话          ,8,3,5,16,1.60
0801,丰都局,城市,未捆绑,96501,后付费非包月小灵通,3,1,6,9,0.90
0801,丰都局,城市,未捆绑,966118,固定电话          ,138,47,431,537,53.70
0801,丰都局,城市,未捆绑,966118,后付费非包月小灵通,13,3,107,106,10.60
0801,丰都局,城市,未捆绑,966118,预付费非包月小灵通,15,3,92,98,9.60
0801,丰都局,乡村,未捆绑,118318,固定电话          ,15,8,46,62,6.20
0801,丰都局,乡村,未捆绑,118318,预付费非包月小灵通,1,1,0,2,0.20
0801,丰都局,乡村,未捆绑,96501,固定电话          ,2,1,1,4,0.40
0801,丰都局,乡村,未捆绑,966118,固定电话          ,514,118,2574,2793,279.30
0801,丰都局,乡村,未捆绑,966118,卡式电话          ,5,2,39,38,3.61
